ID,Purchase_Amount,Account_Type,Retailer,Transaction_Date,AccountNumber
77756,7.1886915399999998,bank_account,Ming's Buffet &amp; Grill,2020-12-06 00:00:00.0000000,40-63342
77757,3.9374585030000002,bank_account,Rexall,2020-12-07 00:00:00.0000000,46-63342
77758,27.07937385,bank_account,Walmart,2020-12-05 00:00:00.0000000,40-43321
77759,16.777149170000001,credit_card,Walmart,2020-12-05 00:00:00.0000000,59-63342
77760,35.36007867,bank_account,Walmart,2020-12-05 00:00:00.0000000,50-43321
77761,13.33967994,credit_card,Pizza Hut,2020-12-04 00:00:00.0000000,34-63342
77762,11.738792610000001,credit_card,Starbucks,2020-12-27 00:00:00.0000000,60-63342
77763,6.5242292800000001,bank_account,Btrust Supermarket,2020-12-10 00:00:00.0000000,30-43321
77764,16.523329159999999,bank_account,Perfect Plate,2020-12-15 00:00:00.0000000,57-43321
77765,5.6057613740000001,bank_account,Paesano Pizza,2020-12-30 00:00:00.0000000,55-63342
77766,9.0484814740000008,bank_account,Fas Gas,2020-12-25 00:00:00.0000000,43-43321
77767,6.460186685,credit_card,Longo's,2020-12-13 00:00:00.0000000,44-63342
77768,26.996441369999999,credit_card,Kwik Way,2020-12-28 00:00:00.0000000,30-43321
77769,8.1032308680000007,credit_card,Longo's,2020-12-29 00:00:00.0000000,42-63342
77770,88.211499079999996,bank_account,7 Eleven,2020-12-19 00:00:00.0000000,68-43321
77771,6.6994937979999998,bank_account,Tim Hortons,2020-12-08 00:00:00.0000000,48-43321
77772,4.9520005019999997,bank_account,Burger King,2020-12-09 00:00:00.0000000,38-63342
77773,5.0855216429999999,bank_account,Pharmaprix,2020-12-25 00:00:00.0000000,50-43321
77774,5.5330626809999996,bank_account,Mona Fine Foods,2020-12-16 00:00:00.0000000,22-63342
77775,28.082808790000001,credit_card,Super Save Gas,2020-12-08 00:00:00.0000000,44-63342
77776,4.5574241989999997,credit_card,Winners,2020-12-23 00:00:00.0000000,36-43321
77777,24.901362970000001,bank_account,Property Tax,2020-12-12 00:00:00.0000000,33-63342
77778,24.512700039999999,bank_account,Bridgehead,2020-12-17 00:00:00.0000000,40-43321
77779,9.6606693700000008,credit_card,Kaspersky Lab,2020-12-07 00:00:00.0000000,36-43321
77780,13.125740540000001,bank_account,K Variety,2020-12-01 00:00:00.0000000,30-43321
77781,15.89482943,bank_account,PlayStation Network,2020-12-05 00:00:00.0000000,26-43321
77782,42.551984740000002,bank_account,Sport-Chek International,2020-12-09 00:00:00.0000000,27-43321
77783,19.898012189999999,bank_account,Hotstar,2020-12-04 00:00:00.0000000,31-63342
77784,9.4958808769999994,credit_card,McDonald's,2020-12-23 00:00:00.0000000,27-43321
77785,7.8931605649999996,bank_account,Kin's Farm Market,2020-12-08 00:00:00.0000000,26-43321
77786,16.568015039999999,credit_card,Produce Depot,2020-12-11 00:00:00.0000000,38-43321
77787,47.692220570000003,credit_card,TELUS,2020-12-06 00:00:00.0000000,29-43321
77788,20.46650241,credit_card,Cartier,2020-12-05 00:00:00.0000000,27-43321
77789,25.413062159999999,bank_account,DHL,2020-12-04 00:00:00.0000000,28-43321
77790,6.2260060460000002,credit_card,Longo's,2020-12-14 00:00:00.0000000,59-63342
77791,27.2896894,bank_account,Ferraro Restaurant,2020-12-03 00:00:00.0000000,41-63342
77792,72.857356749999994,credit_card,Canada's Wonderland,2020-12-17 00:00:00.0000000,65-43321
77793,34.777155759999999,bank_account,The Beer Store,2020-12-11 00:00:00.0000000,30-43321
77794,8.6179882269999997,bank_account,Wally's,2020-12-11 00:00:00.0000000,27-63342
77795,55.353578749999997,credit_card,Power To Change,2020-12-15 00:00:00.0000000,55-63342
77796,32.354451990000001,bank_account,KFC,2020-12-22 00:00:00.0000000,40-63342
77797,30.815236540000001,credit_card,Fas Gas,2020-12-27 00:00:00.0000000,31-63342
77798,7.8328615089999998,credit_card,Zehrs,2020-12-07 00:00:00.0000000,34-63342
77799,33.739017390000001,credit_card,No Frills,2020-12-10 00:00:00.0000000,49-63342
77800,66.723404360000004,bank_account,Walmart,2020-12-05 00:00:00.0000000,38-43321
77801,3.1066666939999998,bank_account,Tim Hortons,2020-12-31 00:00:00.0000000,34-43321
77802,10.3960525,credit_card,Hibachi Grill,2020-12-15 00:00:00.0000000,36-63342
77803,3.683840918,bank_account,Gino's Pizza,2020-12-02 00:00:00.0000000,25-63342
77804,44.251979059999996,credit_card,Petro-Canada,2020-12-03 00:00:00.0000000,22-43321
77805,35.682721909999998,credit_card,Club Monaco,2020-12-21 00:00:00.0000000,64-63342
77806,11.87766877,credit_card,Levi's,2020-12-13 00:00:00.0000000,29-63342
77807,24.4029861,bank_account,Canadian Tire Store,2020-12-20 00:00:00.0000000,21-43321
77808,75.638658079999999,credit_card,Metro,2020-12-17 00:00:00.0000000,38-63342
77809,5.4602622519999997,bank_account,Tim Hortons,2020-12-25 00:00:00.0000000,31-43321
77810,21.965355330000001,bank_account,GAP Kids,2020-12-07 00:00:00.0000000,31-43321
77811,23.03376338,bank_account,Lowe's,2020-12-29 00:00:00.0000000,21-63342
77812,43.139315500000002,credit_card,Ticketmaster,2020-12-03 00:00:00.0000000,30-63342
77813,5.7488444059999999,bank_account,Nordstrom,2020-12-17 00:00:00.0000000,27-43321
77814,2.6586166809999998,bank_account,Tim Hortons,2020-12-09 00:00:00.0000000,23-63342
77815,5.747972291,bank_account,Tim Hortons,2020-12-04 00:00:00.0000000,61-43321
77816,24.539333500000001,credit_card,Free People,2020-12-27 00:00:00.0000000,55-63342
77817,22.599154850000001,credit_card,Petro-Canada,2020-12-25 00:00:00.0000000,28-43321
77818,9.7765672319999997,bank_account,B. &amp; T Food,2020-12-07 00:00:00.0000000,39-43321
77819,1.935481099,bank_account,Quiznos,2020-12-17 00:00:00.0000000,50-43321
77820,18.892011579999998,credit_card,Harry's,2020-12-12 00:00:00.0000000,49-43321
77821,17.96237799,bank_account,Rexall,2020-12-04 00:00:00.0000000,43-43321
77822,34.595238070000001,credit_card,Safeway,2020-12-16 00:00:00.0000000,33-43321
77823,6.4756664800000001,credit_card,Hello Fresh,2020-12-20 00:00:00.0000000,42-43321
77824,9.5510933090000005,bank_account,Mary Brown's,2020-12-23 00:00:00.0000000,49-43321
77825,9.8194964599999999,credit_card,Atlas Pizza,2020-12-14 00:00:00.0000000,27-43321
77826,16.544854619999999,credit_card,Om India Food Centre,2020-12-30 00:00:00.0000000,35-63342
77827,50.497982499999999,credit_card,National Sports,2020-12-20 00:00:00.0000000,34-43321
77828,2.700760185,credit_card,Lowe's,2020-12-05 00:00:00.0000000,42-43321
77829,11.95531486,bank_account,Little Caesars,2020-12-18 00:00:00.0000000,43-43321
77830,3.1604891820000001,credit_card,Subway,2020-12-06 00:00:00.0000000,58-63342
77831,6.877662827,bank_account,Paesano Pizza,2020-12-05 00:00:00.0000000,27-63342
77832,6.7705164269999996,bank_account,I Tunes,2020-12-15 00:00:00.0000000,36-43321
77833,17.706352410000001,bank_account,Petro-Canada,2020-12-03 00:00:00.0000000,65-43321
77834,7.1239289000000001,credit_card,Roti Palace,2020-12-30 00:00:00.0000000,35-43321
77835,7.6863228560000003,bank_account,Tim Hortons,2020-12-16 00:00:00.0000000,35-43321
77836,7.1191648509999998,bank_account,Thai Delight,2020-12-24 00:00:00.0000000,42-43321
77837,7.1605092309999998,bank_account,Fairweather,2020-12-13 00:00:00.0000000,21-43321
77838,75.661369930000006,credit_card,Dell Canada Inc,2020-12-18 00:00:00.0000000,35-43321
77839,31.46811379,bank_account,Hong Phat,2020-12-04 00:00:00.0000000,50-63342
77840,24.85602579,credit_card,Java U,2020-12-02 00:00:00.0000000,23-43321
77841,46.977807550000001,credit_card,Walmart,2020-12-27 00:00:00.0000000,63-43321
77842,8.1562172569999998,bank_account,Paesano Pizza,2020-12-16 00:00:00.0000000,37-63342
77843,6.6715463369999997,credit_card,Tim Hortons,2020-12-08 00:00:00.0000000,32-43321
77844,3.8595616580000001,bank_account,Rainforest Cafe,2020-12-14 00:00:00.0000000,33-43321
77845,59.083904609999998,bank_account,Walmart,2020-12-05 00:00:00.0000000,24-43321
77846,2.6558165379999998,credit_card,Canadian Tire Store,2020-12-13 00:00:00.0000000,53-63342
77847,16.456938449999999,bank_account,Subway,2020-12-24 00:00:00.0000000,46-43321
77848,28.135652260000001,bank_account,Fresh,2020-12-11 00:00:00.0000000,42-43321
77849,70.223957470000002,bank_account,Petro-Canada,2020-12-17 00:00:00.0000000,30-43321
77850,4.9719042309999999,bank_account,Blue Sky,2020-12-24 00:00:00.0000000,53-63342
77851,18.863924130000001,credit_card,Sugar King Factory,2020-12-30 00:00:00.0000000,27-43321
77852,3.7146936130000001,bank_account,La Guardia Usa Llc,2020-12-15 00:00:00.0000000,32-43321
77853,16.49013854,bank_account,Petro-Canada,2020-12-01 00:00:00.0000000,44-43321
77854,10.840712460000001,bank_account,Paesano Pizza,2020-12-13 00:00:00.0000000,44-43321
77855,8.8787342079999991,bank_account,Walmart,2020-12-07 00:00:00.0000000,25-43321
77856,7.7882881570000002,bank_account,Canadian Tire Store,2020-12-14 00:00:00.0000000,57-63342
77857,9.4059502090000002,bank_account,Duanereade,2020-12-05 00:00:00.0000000,59-63342
77858,14.098834370000001,bank_account,B2,2020-12-22 00:00:00.0000000,58-63342
77859,6.9302277749999996,credit_card,Sukhothai,2020-12-19 00:00:00.0000000,48-63342
77860,6.8682298639999999,bank_account,Tim Hortons,2020-12-17 00:00:00.0000000,44-63342
77861,23.13105419,credit_card,Shell,2020-12-08 00:00:00.0000000,49-43321
77862,9.2331568169999994,bank_account,Arby's,2020-12-25 00:00:00.0000000,41-43321
77863,4.8855763550000004,credit_card,Famous Footwear,2020-12-16 00:00:00.0000000,67-43321
77864,45.557369039999998,bank_account,Oakes Farms,2020-12-08 00:00:00.0000000,47-63342
77865,23.798331189999999,credit_card,Trading Post,2020-12-07 00:00:00.0000000,41-63342
77866,6.1629992509999996,credit_card,CSV Pharmacy,2020-12-02 00:00:00.0000000,30-63342
77867,8.9028758660000005,credit_card,Lee Garden Restaurant,2020-12-10 00:00:00.0000000,34-43321
77868,4.977545943,bank_account,HarbourFront,2020-12-04 00:00:00.0000000,35-63342
77869,22.243997060000002,credit_card,The Chamois,2020-12-31 00:00:00.0000000,25-43321
77870,11.825828420000001,credit_card,Pizza Hut,2020-12-24 00:00:00.0000000,30-63342
77871,5.2940411100000002,bank_account,Grocery Gateway,2020-12-17 00:00:00.0000000,22-43321
77872,64.477975430000001,bank_account,Sephora,2020-12-03 00:00:00.0000000,21-43321
77873,20.270814619999999,credit_card,Produce Depot,2020-12-26 00:00:00.0000000,49-43321
77874,31.154457140000002,credit_card,Mayfair,2020-12-17 00:00:00.0000000,47-63342
77875,26.787440910000001,bank_account,Metro,2020-12-07 00:00:00.0000000,33-63342
77876,7.8516384620000004,credit_card,Royal Caribbean,2020-12-29 00:00:00.0000000,31-63342
77877,3.7012278589999998,credit_card,Netflix,2020-12-29 00:00:00.0000000,50-63342
77878,4.7740867710000003,bank_account,Subway,2020-12-17 00:00:00.0000000,35-43321
77879,10.385891519999999,credit_card,Ming's Buffet &amp; Grill,2020-12-02 00:00:00.0000000,56-63342
77880,13.843062290000001,bank_account,Princess,2020-12-15 00:00:00.0000000,34-43321
77881,35.582518229999998,bank_account,Disneyland,2020-12-04 00:00:00.0000000,51-43321
77882,24.337266670000002,bank_account,Uber,2020-12-10 00:00:00.0000000,26-43321
77883,40.431053910000003,credit_card,Walmart,2020-12-05 00:00:00.0000000,55-63342
77884,11.94204221,bank_account,Canadian Tire Store,2020-12-17 00:00:00.0000000,49-63342
77885,11.409614019999999,bank_account,HarbourFront,2020-12-18 00:00:00.0000000,26-43321
77886,6.389440767,credit_card,Tim Hortons,2020-12-14 00:00:00.0000000,41-43321
77887,6.073233396,bank_account,Wendy's,2020-12-01 00:00:00.0000000,28-63342
77888,6.6943046539999997,credit_card,I Tunes,2020-12-04 00:00:00.0000000,24-43321
77889,3.7714693239999999,credit_card,Om India Food Centre,2020-12-25 00:00:00.0000000,48-63342
77890,50.914112199999998,credit_card,Harrods,2020-12-19 00:00:00.0000000,23-63342
77891,4.5784751430000004,bank_account,Maxi,2020-12-18 00:00:00.0000000,49-63342
77892,10.43640536,credit_card,Ned Devine's,2020-12-21 00:00:00.0000000,21-63342
77893,45.092833419999998,credit_card,Jysk,2020-12-27 00:00:00.0000000,41-63342
77894,8.5535159390000004,bank_account,McDonald's,2020-12-13 00:00:00.0000000,41-63342
77895,90.140000020000002,credit_card,Zulily,2020-12-09 00:00:00.0000000,24-43321
77896,16.97054953,credit_card,Pizza Hut,2020-12-25 00:00:00.0000000,24-43321
77897,53.955669110000002,bank_account,Blanchard's,2020-12-16 00:00:00.0000000,40-43321
77898,5.6464380629999997,bank_account,East Side Mario's,2020-12-13 00:00:00.0000000,27-63342
77899,7.4893274820000002,bank_account,Tim Hortons,2020-12-13 00:00:00.0000000,58-43321
77900,22.133024420000002,bank_account,On The Run,2020-12-03 00:00:00.0000000,54-63342
77901,5.0671440329999999,credit_card,Once Upon A Child,2020-12-12 00:00:00.0000000,43-63342
77902,0.97117657599999996,bank_account,Tim Hortons,2020-12-03 00:00:00.0000000,62-63342
77903,7.4618816910000003,bank_account,Cinnabon,2020-12-06 00:00:00.0000000,50-43321
77904,34.00295105,credit_card,Petro-Canada,2020-12-21 00:00:00.0000000,40-43321
77905,15.63881812,credit_card,Best Buy,2020-12-05 00:00:00.0000000,35-63342
77906,79.375221730000007,credit_card,Holt Renfrew,2020-12-03 00:00:00.0000000,25-63342
77907,41.726361009999998,bank_account,Sunoco,2020-12-16 00:00:00.0000000,64-63342
77908,5.4904243389999996,bank_account,Paesano Pizza,2020-12-09 00:00:00.0000000,34-63342
77909,45.27808632,credit_card,Husky,2020-12-25 00:00:00.0000000,33-63342
77910,84.554767600000005,bank_account,Foodland,2020-12-21 00:00:00.0000000,33-43321
77911,21.786161889999999,bank_account,Petro-Canada,2020-12-02 00:00:00.0000000,47-63342
77912,23.77323509,credit_card,Chevron,2020-12-27 00:00:00.0000000,28-63342
77913,20.06570408,bank_account,On The Run,2020-12-18 00:00:00.0000000,27-43321
77914,13.42797534,credit_card,Cineplex Entertainment,2020-12-07 00:00:00.0000000,40-63342
77915,4.3246791160000004,bank_account,Little Caesars,2020-12-05 00:00:00.0000000,24-43321
77916,5.2718798790000001,credit_card,Amazon,2020-12-19 00:00:00.0000000,39-63342
77917,42.890901069999998,credit_card,Rabba Fine Foods,2020-12-30 00:00:00.0000000,26-63342
77918,9.4536783989999993,credit_card,HarbourFront,2020-12-14 00:00:00.0000000,48-63342
77919,8.4929602129999999,credit_card,Netflix,2020-12-06 00:00:00.0000000,66-63342
77920,20.65153338,bank_account,Walmart,2020-12-05 00:00:00.0000000,63-63342
77921,4.2706998609999998,credit_card,No Frills,2020-12-11 00:00:00.0000000,66-43321
77922,3.395375697,bank_account,Mary Brown's,2020-12-15 00:00:00.0000000,37-43321
77923,47.993958159999998,credit_card,Walmart,2020-12-19 00:00:00.0000000,59-63342
77924,8.5216108389999992,bank_account,Food Basics,2020-12-27 00:00:00.0000000,23-43321
77925,24.019211439999999,bank_account,KAUFLAND,2020-12-07 00:00:00.0000000,64-63342
77926,93.582511409999995,credit_card,Walmart,2020-12-06 00:00:00.0000000,47-63342
77927,64.725527270000001,credit_card,Stop N Go,2020-12-17 00:00:00.0000000,25-63342
77928,4.0230757879999999,credit_card,Car2go,2020-12-09 00:00:00.0000000,32-43321
77929,22.271565769999999,credit_card,Esso,2020-12-27 00:00:00.0000000,61-43321
77930,0.48767964899999999,credit_card,Amazon,2020-12-20 00:00:00.0000000,52-43321
77931,36.437857080000001,bank_account,Amazon,2020-12-04 00:00:00.0000000,23-43321
77932,23.91266478,credit_card,Evo Car Share,2020-12-14 00:00:00.0000000,44-43321
77933,2.716264351,bank_account,McDonald's,2020-12-25 00:00:00.0000000,50-63342
77934,16.467740469999999,credit_card,Sugar Mountain,2020-12-11 00:00:00.0000000,32-43321
77935,22.490687560000001,bank_account,Shoppers Drug Mart,2020-12-07 00:00:00.0000000,42-43321
77936,9.1889866710000003,bank_account,Flashback Diner,2020-12-20 00:00:00.0000000,65-43321
77937,34.851897180000002,bank_account,Pumpernickel's,2020-12-15 00:00:00.0000000,37-43321
77938,2.63484031,bank_account,Canalside Pub &amp; Eatery,2020-12-30 00:00:00.0000000,38-43321
77939,7.9563190710000002,bank_account,Jimmy G's,2020-12-11 00:00:00.0000000,68-63342
77940,22.06276506,credit_card,Petro-Canada,2020-12-04 00:00:00.0000000,59-43321
77941,13.82166589,bank_account,Mac's Convenience Store,2020-12-12 00:00:00.0000000,26-63342
77942,20.552434170000002,credit_card,Levi's,2020-12-23 00:00:00.0000000,51-43321
77943,27.48821938,bank_account,Sobeys,2020-12-12 00:00:00.0000000,40-63342
77944,5.8917157470000001,credit_card,Pizza Plus,2020-12-02 00:00:00.0000000,57-63342
77945,12.594388690000001,bank_account,Maxi,2020-12-21 00:00:00.0000000,45-63342
77946,23.721442440000001,bank_account,Topper's Pizza,2020-12-27 00:00:00.0000000,21-43321
77947,34.963497009999998,bank_account,Mac,2020-12-20 00:00:00.0000000,58-43321
77948,3.710477102,credit_card,Black Dog Bistro,2020-12-07 00:00:00.0000000,31-63342
77949,14.311259769999999,credit_card,Woody's,2020-12-07 00:00:00.0000000,59-43321
77950,8.2780465850000002,bank_account,Atlas Pizza,2020-12-03 00:00:00.0000000,47-43321
77951,0.25409021100000001,credit_card,Tim Hortons,2020-12-30 00:00:00.0000000,57-43321
77952,26.052856330000001,bank_account,I G A,2020-12-04 00:00:00.0000000,30-63342
77953,35.020420129999998,bank_account,Harvey's,2020-12-31 00:00:00.0000000,27-63342
77954,6.7253163330000003,bank_account,Pizzedelic,2020-12-01 00:00:00.0000000,50-43321
77955,12.847239180000001,bank_account,Arby's,2020-12-04 00:00:00.0000000,43-63342
77956,14.29733302,bank_account,Rexall,2020-12-21 00:00:00.0000000,57-43321
77957,7.835982724,credit_card,Purdy's Chocolates,2020-12-27 00:00:00.0000000,44-63342
77958,7.126031555,credit_card,Super Food,2020-12-04 00:00:00.0000000,25-43321
77959,4.5880189830000004,bank_account,Paesano Pizza,2020-12-25 00:00:00.0000000,47-43321
77960,22.628326619999999,bank_account,Marshalls,2020-12-19 00:00:00.0000000,33-43321
77961,32.902793269999997,credit_card,Petro-Canada,2020-12-19 00:00:00.0000000,48-63342
77962,4.7047445110000004,credit_card,Little Caesars,2020-12-06 00:00:00.0000000,34-63342
77963,29.317980039999998,credit_card,Family Care Pharmacy,2020-12-07 00:00:00.0000000,48-43321
77964,19.822262540000001,bank_account,Nickels Restaurant,2020-12-02 00:00:00.0000000,70-63342
77965,1.9872533080000001,bank_account,Tim Hortons,2020-12-07 00:00:00.0000000,31-43321
77966,4.4962261310000002,bank_account,Subway,2020-12-31 00:00:00.0000000,54-63342
77967,7.542983811,credit_card,Subway,2020-12-01 00:00:00.0000000,22-63342
77968,28.768868470000001,bank_account,Walmart,2020-12-04 00:00:00.0000000,33-43321
77969,47.840071549999998,bank_account,Lawson,2020-12-16 00:00:00.0000000,53-63342
77970,6.0661305539999999,bank_account,Giant Eagle Inc,2020-12-15 00:00:00.0000000,70-43321
77971,58.19897375,credit_card,Metro,2020-12-31 00:00:00.0000000,37-63342
77972,27.478446399999999,credit_card,Rexall,2020-12-12 00:00:00.0000000,46-43321
77973,18.182888309999999,bank_account,Evo Car Share,2020-12-15 00:00:00.0000000,63-43321
77974,16.97121933,bank_account,Ticketmaster,2020-12-23 00:00:00.0000000,43-43321
77975,5.7741809569999996,bank_account,McDonald's,2020-12-17 00:00:00.0000000,36-43321
77976,49.104088879999999,credit_card,Fresh Co.,2020-12-17 00:00:00.0000000,40-43321
77977,5.4544286719999997,bank_account,Btrust Supermarket,2020-12-22 00:00:00.0000000,42-63342
77978,72.546308839999995,credit_card,Go Transit,2020-12-14 00:00:00.0000000,44-63342
77979,15.70502286,bank_account,KAUFLAND,2020-12-06 00:00:00.0000000,31-43321
77980,8.4147723499999998,bank_account,Sephora,2020-12-27 00:00:00.0000000,31-63342
77981,4.6371400940000003,bank_account,Giorgio's,2020-12-14 00:00:00.0000000,33-43321
77982,22.71220263,credit_card,Rogers,2020-12-05 00:00:00.0000000,54-63342
77983,10.20226488,credit_card,T &amp; T Supermarket Inc.,2020-12-30 00:00:00.0000000,24-63342
77984,57.71309128,credit_card,Chatr Wireless,2020-12-29 00:00:00.0000000,27-43321
77985,15.56725586,credit_card,Hibachi Grill,2020-12-13 00:00:00.0000000,51-43321
77986,40.99041381,credit_card,DHL,2020-12-21 00:00:00.0000000,28-63342
77987,4.985348611,credit_card,HarbourFront,2020-12-24 00:00:00.0000000,39-43321
77988,24.697810329999999,bank_account,Chevron,2020-12-17 00:00:00.0000000,59-43321
77989,4.8459877740000001,credit_card,I Tunes,2020-12-05 00:00:00.0000000,66-43321
77990,13.20502022,credit_card,HarbourFront,2020-12-06 00:00:00.0000000,49-43321
77991,22.994802499999999,bank_account,Walmart,2020-12-12 00:00:00.0000000,30-63342
77992,5.9947699549999998,bank_account,McDonald's,2020-12-05 00:00:00.0000000,45-63342
77993,27.4251331,credit_card,Petro-Canada,2020-12-24 00:00:00.0000000,42-43321
77994,11.803419099999999,credit_card,Rainforest Cafe,2020-12-14 00:00:00.0000000,57-43321
77995,25.28012562,bank_account,Sport-Chek International,2020-12-19 00:00:00.0000000,26-43321
77996,50.888706919999997,credit_card,Hollister,2020-12-23 00:00:00.0000000,33-63342
77997,51.372507429999999,credit_card,Old Navy,2020-12-31 00:00:00.0000000,35-63342
77998,37.267641869999999,credit_card,Top Of The Hill Restaurant &amp; Brewery,2020-12-25 00:00:00.0000000,46-43321
77999,10.123347000000001,bank_account,Cinnabon,2020-12-28 00:00:00.0000000,31-63342
78000,13.16188801,credit_card,Basha Restaurant,2020-12-02 00:00:00.0000000,51-63342
78001,2.5359443050000001,bank_account,Paesano Pizza,2020-12-29 00:00:00.0000000,63-43321
78002,10.102938610000001,credit_card,Tim Hortons,2020-12-07 00:00:00.0000000,34-43321
78003,33.554206090000001,bank_account,Power To Change,2020-12-04 00:00:00.0000000,43-43321
78004,4.9941087179999997,bank_account,Crepe Delicious,2020-12-18 00:00:00.0000000,47-43321
78005,28.986786179999999,bank_account,Amazon,2020-12-30 00:00:00.0000000,49-43321
78006,5.7590620399999999,credit_card,Tim Hortons,2020-12-03 00:00:00.0000000,35-63342
78007,5.8377760270000003,credit_card,Subway,2020-12-26 00:00:00.0000000,37-63342
78008,4.0912187080000004,credit_card,McDonald's,2020-12-27 00:00:00.0000000,21-63342
78009,18.771125810000001,bank_account,Cineplex Entertainment,2020-12-07 00:00:00.0000000,42-63342
78010,61.237195229999998,bank_account,Pharma Sense,2020-12-23 00:00:00.0000000,27-43321
78011,13.40564578,bank_account,Esso,2020-12-07 00:00:00.0000000,45-43321
78012,31.85423681,bank_account,Safeway,2020-12-14 00:00:00.0000000,27-43321
78013,2.9581255639999999,credit_card,Man Doo Hyang,2020-12-26 00:00:00.0000000,28-43321
78014,27.856924759999998,bank_account,Winners,2020-12-15 00:00:00.0000000,23-43321
78015,13.922754149999999,credit_card,Urban Outfitters,2020-12-21 00:00:00.0000000,64-43321
78016,66.048591900000005,credit_card,Walmart,2020-12-11 00:00:00.0000000,69-63342
78017,18.736210230000001,credit_card,Bombay Grocers,2020-12-06 00:00:00.0000000,52-43321
78018,7.4178699510000001,bank_account,The Coffee Bean,2020-12-25 00:00:00.0000000,26-43321
78019,21.88819977,bank_account,Cineplex Entertainment,2020-12-15 00:00:00.0000000,63-43321
78020,23.655129479999999,bank_account,Pizza Pub,2020-12-07 00:00:00.0000000,58-43321
78021,25.938782750000001,bank_account,Tully's Coffee,2020-12-04 00:00:00.0000000,69-43321
78022,5.1308678890000001,bank_account,Canadian Tire Store,2020-12-02 00:00:00.0000000,38-63342
78023,4.8034077399999999,credit_card,Tim Hortons,2020-12-19 00:00:00.0000000,40-43321
78024,21.26314812,credit_card,Save On Foods,2020-12-28 00:00:00.0000000,38-63342
78025,5.8856974319999997,bank_account,Wendy's,2020-12-29 00:00:00.0000000,37-43321
78026,9.0345297690000006,credit_card,Asian Cuisine,2020-12-22 00:00:00.0000000,45-63342
78027,2.1029093200000002,bank_account,Beauty Boutique,2020-12-29 00:00:00.0000000,27-43321
78028,6.9064415769999998,bank_account,Jimmy The Greek,2020-12-26 00:00:00.0000000,40-63342
78029,13.137338140000001,credit_card,Tim Hortons,2020-12-05 00:00:00.0000000,38-43321
78030,0.65671698599999995,bank_account,Lyft,2020-12-02 00:00:00.0000000,62-63342
78031,21.983480650000001,bank_account,Shoppers Drug Mart,2020-12-01 00:00:00.0000000,39-43321
78032,2.1366071980000001,bank_account,Sport-Chek International,2020-12-24 00:00:00.0000000,40-43321
78033,13.868180089999999,bank_account,Cinnabon,2020-12-07 00:00:00.0000000,42-63342
78034,0.77970618899999999,bank_account,Rexall,2020-12-28 00:00:00.0000000,66-63342
78035,6.018000786,bank_account,Arby's,2020-12-05 00:00:00.0000000,41-43321
78036,9.4079233519999992,bank_account,Bulk Barrel Inc,2020-12-12 00:00:00.0000000,29-43321
78037,35.156455119999997,credit_card,Big Eddy Pub,2020-12-08 00:00:00.0000000,23-43321
78038,9.9669516139999992,credit_card,Tim Hortons,2020-12-17 00:00:00.0000000,42-63342
78039,34.935198139999997,bank_account,Petro-Canada,2020-12-07 00:00:00.0000000,23-63342
78040,8.3503044509999995,bank_account,Walmart,2020-12-23 00:00:00.0000000,26-43321
78041,59.744226130000001,bank_account,Walmart,2020-12-11 00:00:00.0000000,35-43321
78042,39.759906530000002,credit_card,Zulily,2020-12-26 00:00:00.0000000,30-43321
78043,7.3434550969999997,credit_card,Tim Hortons,2020-12-16 00:00:00.0000000,30-63342
78044,31.40231223,bank_account,Nickels Restaurant,2020-12-01 00:00:00.0000000,27-63342
78045,7.5961359760000002,bank_account,Parma Ravioli,2020-12-26 00:00:00.0000000,54-43321
78046,6.1638470410000004,bank_account,Pita Nutso,2020-12-14 00:00:00.0000000,27-63342
78047,8.0171410820000002,credit_card,Fairweather,2020-12-18 00:00:00.0000000,64-43321
78048,2.1591358839999999,bank_account,Koho Food Services Ltd,2020-12-12 00:00:00.0000000,61-43321
78049,8.2776629330000002,bank_account,Mazda,2020-12-21 00:00:00.0000000,36-63342
78050,71.909694270000003,credit_card,Muji,2020-12-01 00:00:00.0000000,21-63342
78051,15.067397059999999,credit_card,Foodworld,2020-12-13 00:00:00.0000000,32-43321
78052,9.3667372820000008,bank_account,Netflix,2020-12-27 00:00:00.0000000,38-43321
78053,9.4170672379999996,credit_card,I Love Sushi,2020-12-17 00:00:00.0000000,62-63342
78054,23.675349879999999,credit_card,Shell,2020-12-12 00:00:00.0000000,35-63342
78055,7.5146629049999998,credit_card,Blanchard's,2020-12-14 00:00:00.0000000,58-63342
78056,30.87302841,bank_account,Maxi,2020-12-15 00:00:00.0000000,48-63342
78057,5.9395853179999998,bank_account,Ming's Buffet &amp; Grill,2020-12-15 00:00:00.0000000,34-63342
78058,5.2220408310000002,credit_card,Campanile,2020-12-14 00:00:00.0000000,33-43321
78059,11.80438189,credit_card,Tim Hortons,2020-12-29 00:00:00.0000000,47-43321
78060,17.51639548,bank_account,Dollar Tree Inc.,2020-12-06 00:00:00.0000000,56-43321
78061,81.896795109999999,credit_card,Neiman Marcus,2020-12-08 00:00:00.0000000,24-43321
78062,14.543402520000001,credit_card,Farmacia,2020-12-09 00:00:00.0000000,38-43321
78063,24.640554609999999,credit_card,Red Rooster,2020-12-26 00:00:00.0000000,29-43321
78064,9.8368726130000006,credit_card,Stone Crock Bakery,2020-12-21 00:00:00.0000000,34-63342
